"scenario","model_label","quantity","region","year","q025","q10","q25","q50","q75","q90","q975","n_runs"
"Diagnostic model","Diagnostic model","Regional depletion","All regions",1956,0.929962972114935,0.930849238881164,0.93228677952798,0.935501692343107,0.939594410078394,0.942614754558545,0.949035354692289,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 1",1956,0.882582918172112,0.88368677245612,0.889622496039923,0.895804553364789,0.901649502422823,0.906181569468205,0.913896139320275,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 2",1956,0.9708904899768,0.971558993697896,0.972024974917935,0.972512214840592,0.97408589296476,0.975035874494612,0.97617694967347,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 3",1956,0.948804449311864,0.949700541614295,0.951659839891064,0.955978688904332,0.957222337442177,0.959048341622408,0.961005576085922,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 4",1956,0.93418689725109,0.936192633190675,0.939600665557404,0.943976416639371,0.947868528999429,0.949691598224785,0.954086269130594,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 5",1956,0.964395218755342,0.965126741366172,0.965937699876162,0.96798800536602,0.969751926938273,0.979755524478376,0.980614287655326,25
"Diagnostic model","Diagnostic model","Regional depletion","All regions",1957,0.916854959088147,0.917471193848254,0.919030963664548,0.922697888515441,0.926980238726583,0.931277582873709,0.938793665508971,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 1",1957,0.859061458869506,0.86019142809945,0.866232238211603,0.873705483335963,0.881200301663116,0.885156028666472,0.893865930216185,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 2",1957,0.966922569391289,0.967713492682844,0.968128248419241,0.968630979419267,0.970983061812621,0.972770306794609,0.973259300848623,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 3",1957,0.93443604156545,0.935565238507496,0.937999321385607,0.943127546003652,0.945176590158381,0.947362145320538,0.950080474143532,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 4",1957,0.928082769262337,0.929600714295636,0.933201947297668,0.937973180266218,0.942351366696407,0.942966522033631,0.948521245463318,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 5",1957,0.958278083060674,0.958766717521228,0.959618208516887,0.962033612658583,0.964514401188128,0.974367131597395,0.97558158151792,25
"Diagnostic model","Diagnostic model","Regional depletion","All regions",1958,0.892685442633861,0.893367469972243,0.895090183250737,0.89958204497683,0.904775605032684,0.910375473468395,0.919747678111667,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 1",1958,0.816386231049704,0.817869115237384,0.825455108389088,0.834621378657904,0.842886763427195,0.849295159801695,0.860037707407331,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 2",1958,0.958140467900346,0.959113385305141,0.960109030962835,0.960383564550784,0.963257751041185,0.965403538050481,0.966306844052908,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 3",1958,0.904583204785406,0.906212738514986,0.909658697824583,0.917535390883103,0.92050852752922,0.923883087845534,0.927586510760419,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 4",1958,0.894923325838644,0.89733373642982,0.902146959437756,0.908634574850445,0.914669073405535,0.917390396528143,0.924021144833175,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 5",1958,0.951201459563283,0.951699731671847,0.952540012275152,0.954606993869082,0.95855273219865,0.971141749533471,0.972649598686346,25
"Diagnostic model","Diagnostic model","Regional depletion","All regions",1959,0.861074976697044,0.861982391284423,0.864268706230559,0.869475264470879,0.876024741053458,0.883386988690397,0.894827133430045,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 1",1959,0.756368400028993,0.759267511087018,0.769849730250377,0.780970315370405,0.791245013545832,0.799882619117974,0.813162861607119,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 2",1959,0.937698719018123,0.939012791178414,0.939793029751973,0.941427630766698,0.944528407875027,0.945660341394829,0.949820657437967,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 3",1959,0.880858698434728,0.883120197964354,0.887075960504448,0.896808012573989,0.900692240896586,0.903403824650125,0.90824350007438,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 4",1959,0.863903718768648,0.866997292455634,0.872991256450707,0.881021267955941,0.888356035402674,0.892763709995324,0.900717028812531,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 5",1959,0.931882842641707,0.932217921164579,0.93356100963215,0.936342796684888,0.941571818213205,0.961108144461483,0.963245223947742,25
"Diagnostic model","Diagnostic model","Regional depletion","All regions",1960,0.835018859714178,0.837012893084794,0.839230090532454,0.845292592796867,0.852455125457425,0.862675279917025,0.874220928511884,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 1",1960,0.713438667357948,0.719706753159074,0.730795743522311,0.738182534989158,0.751728813559322,0.760285050230324,0.773186206393273,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 2",1960,0.917963336016457,0.919632073211385,0.920166903970891,0.922123215133477,0.926803178484108,0.927981432188658,0.933582001781382,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 3",1960,0.867974485479806,0.870586583786549,0.875444047379193,0.885716843471644,0.888263022331141,0.892801245781123,0.89778872476517,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 4",1960,0.84092001605485,0.844979049098336,0.851994406723464,0.86135556162886,0.869629669926152,0.87489707924403,0.884086753811872,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 5",1960,0.910806564167211,0.912365547249366,0.913925495486147,0.918683726670529,0.923420516519252,0.95279915312708,0.955428150697137,25
"Diagnostic model","Diagnostic model","Regional depletion","All regions",1961,0.823692810800651,0.825426735522529,0.827603040658344,0.834586932031543,0.84155547513353,0.854474362921836,0.866797768929103,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 1",1961,0.721160898560906,0.725970052997156,0.734308096948443,0.742365519545606,0.759519374712825,0.76294960524615,0.777108432560433,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 2",1961,0.904670561041812,0.906639579673963,0.90747020740536,0.909365903772616,0.914576835100853,0.915915403468765,0.922274545658675,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 3",1961,0.857832449692577,0.860830825643647,0.865971256882039,0.875401773483284,0.879965913241083,0.88469022102788,0.889709924293686,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 4",1961,0.803461216688717,0.808881083696647,0.816894568302196,0.828185355906891,0.836653271687623,0.848943036160308,0.858432289994895,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 5",1961,0.898873327630221,0.900436048513539,0.902436370067065,0.908126559012735,0.914333612740989,0.951028113941384,0.953585577799308,25
"Diagnostic model","Diagnostic model","Regional depletion","All regions",1962,0.811605989835956,0.813016469109047,0.816021318474505,0.823336719795476,0.830433878503336,0.844818489270238,0.858978392139702,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 1",1962,0.715011704076739,0.716734804492181,0.724645612937759,0.735096762791246,0.750603430361738,0.758895574035225,0.775160991555814,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 2",1962,0.889663676445246,0.891850802072613,0.893443169690502,0.894877045106654,0.900598179453836,0.902631362705623,0.909555572330578,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 3",1962,0.845271558254113,0.848561110658185,0.853945693678405,0.864108731167181,0.86889802756835,0.874244677506769,0.879550223310962,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 4",1962,0.787949981302176,0.791706968695774,0.799374163215742,0.812262051191941,0.820951960567939,0.833587348352026,0.8443179342923,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 5",1962,0.883507958710087,0.885409904710696,0.887852469788304,0.894275862068965,0.901802051566399,0.943808880025479,0.946723597376042,25
"Diagnostic model","Diagnostic model","Regional depletion","All regions",1963,0.800049865227158,0.801603037607236,0.804763601550661,0.812698516785042,0.81977805001369,0.835791214313892,0.850682738276207,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 1",1963,0.704794554211233,0.706459348553799,0.713768862337127,0.72640567541254,0.74135013744217,0.753134489363647,0.769150885210904,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 2",1963,0.87364789099093,0.876078518095558,0.877983025461807,0.879398967708911,0.885839797592237,0.888368986437581,0.895833463673258,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 3",1963,0.83765112204137,0.841114983275206,0.846341011261992,0.856604002548363,0.860820240046321,0.866472185299932,0.872248271574737,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 4",1963,0.772005073340202,0.775894812414456,0.783675332032479,0.797024646584265,0.806274159976212,0.818884039467284,0.830457843489037,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 5",1963,0.874501075800736,0.876325959384594,0.878941879764405,0.885586608029508,0.894161000971262,0.93969304260362,0.942957384867902,25
"Diagnostic model","Diagnostic model","Regional depletion","All regions",1964,0.785615993232588,0.787557874055141,0.790833912268435,0.799301836885278,0.806364187503565,0.823782846497227,0.839416454223349,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 1",1964,0.697225062537734,0.700458570487038,0.707832826683703,0.721004341879888,0.736188899456362,0.750979689742955,0.765815268286519,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 2",1964,0.856537777561619,0.859102708385282,0.861503129977405,0.86316213347,0.870405926784647,0.873212282283325,0.881201182064465,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 3",1964,0.820442541505692,0.82413555918366,0.829581032958103,0.839946771168415,0.844669379450661,0.850254306920002,0.856922059761069,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 4",1964,0.742292357875764,0.746417903151761,0.754945714795761,0.768689587666707,0.778541510041886,0.79380421710556,0.806234618359156,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 5",1964,0.860167358355235,0.862415311237327,0.86555201373138,0.872829380033991,0.881539224079665,0.932086372617859,0.93594836174358,25
"Diagnostic model","Diagnostic model","Regional depletion","All regions",1965,0.790231710456078,0.792148131116309,0.794978393372274,0.803197384647291,0.809953096465374,0.826948734852766,0.84199004347607,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 1",1965,0.720340431487674,0.724292951928136,0.731496784716759,0.742867693317651,0.752658031499429,0.775748351608885,0.787144195857916,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 2",1965,0.848285910028608,0.850750169186447,0.853742644931031,0.85689497595931,0.862908804427193,0.868072342566898,0.874113803587059,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 3",1965,0.814973386249605,0.818455238556961,0.823730276134122,0.832271778923749,0.837749638281918,0.843721822959696,0.849459251769678,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 4",1965,0.755930819699079,0.759012625296795,0.765792474344356,0.776980858513411,0.78746896541089,0.797801385013973,0.809861888988907,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 5",1965,0.851672696095345,0.853612664025573,0.857031436530044,0.864143567327967,0.873554743265927,0.929421647919957,0.933761445859492,25
"Diagnostic model","Diagnostic model","Regional depletion","All regions",1966,0.795631558272356,0.797459559015996,0.800212397845076,0.807565617839886,0.814186415875509,0.830800061477169,0.845100541544581,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 1",1966,0.744263429579534,0.747910672826497,0.754243673585442,0.763689738494665,0.770402316387629,0.798713375226494,0.806873679423911,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 2",1966,0.844214187983862,0.846053410598804,0.849191542288557,0.85427135678392,0.860304011961126,0.865212538166662,0.872742148020733,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 3",1966,0.805632788630633,0.809123438660983,0.81417978438022,0.820966325517264,0.827914502456354,0.83494994271118,0.839824814493386,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 4",1966,0.774778135189276,0.776886983929276,0.780916177461265,0.789467256907342,0.799929970922709,0.807202991729076,0.818540387439347,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 5",1966,0.842221249350184,0.843220386099387,0.846618770669404,0.853289057558507,0.864214357872456,0.922746126074756,0.92754369632332,25
"Diagnostic model","Diagnostic model","Regional depletion","All regions",1967,0.790360271198986,0.792578442730029,0.795043212077253,0.802459887253204,0.808909343804351,0.826341481622801,0.84046852672155,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 1",1967,0.739892316808799,0.74353174658917,0.750128507892992,0.759256861288498,0.766197904805283,0.795569566145884,0.802995184596237,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 2",1967,0.832289460011814,0.833702276326341,0.837047173952335,0.843557743012832,0.851959225661648,0.8541477792053,0.862762371749175,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 3",1967,0.799017960724712,0.802637400773749,0.807367930184531,0.813287691212176,0.821012963921288,0.82820282111533,0.832927528385897,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 4",1967,0.784832672252227,0.787001730195361,0.790875083718575,0.79753132773267,0.807032835138456,0.814828090628631,0.825527968842061,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 5",1967,0.83101641374989,0.831570476707189,0.835048258497692,0.84089121887287,0.852836320825112,0.911139312336101,0.916505900049108,25
"Diagnostic model","Diagnostic model","Regional depletion","All regions",1968,0.786663700966774,0.789221104365126,0.791811341850577,0.79904040018611,0.805469810637983,0.822912866746574,0.836912996028881,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 1",1968,0.735280996340353,0.740201679075097,0.747168802998986,0.756245274239516,0.763082270101107,0.79251109033735,0.799514611021497,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 2",1968,0.814579074546902,0.816052047602976,0.819253573246392,0.826007087582267,0.83510335518077,0.837726706014113,0.847305040212302,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 3",1968,0.80173887877645,0.805087056821083,0.808802553827345,0.81450123564731,0.823026300436396,0.828278473705823,0.833647189471258,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 4",1968,0.792838259873122,0.794443344843803,0.797644399305442,0.804570195195195,0.813799928615464,0.820004945503807,0.830909331450241,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 5",1968,0.828762447288955,0.829414057308373,0.832597610853859,0.838028049009083,0.849725827722635,0.905169306349857,0.910366847723315,25
"Diagnostic model","Diagnostic model","Regional depletion","All regions",1969,0.790957977409575,0.793293169588837,0.79595624571609,0.80306515677123,0.809307533162955,0.825863902005602,0.839589563829119,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 1",1969,0.751396532237976,0.755083257824415,0.761467675270997,0.770131866704199,0.777134889685871,0.805902649519084,0.812352103161833,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 2",1969,0.797707747681255,0.799008919412447,0.801946874410642,0.808886304870026,0.815982811200444,0.823271399430136,0.832875755962844,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 3",1969,0.802310460425387,0.805020939826341,0.807897894622014,0.814875512133628,0.820821788598715,0.826273557335614,0.833525279280301,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 4",1969,0.805526512796435,0.8073049859181,0.810097882853301,0.81744394818453,0.827155952052485,0.829967017722077,0.839579624263663,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 5",1969,0.834809101720406,0.835678165756881,0.839114865485263,0.843251686434714,0.853745738754469,0.90571600763272,0.910300682431084,25
"Diagnostic model","Diagnostic model","Regional depletion","All regions",1970,0.785664502697074,0.788675376149511,0.791506668427308,0.798746049675724,0.804904334401019,0.822374351407955,0.836513529025094,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 1",1970,0.738963591517886,0.743030891724248,0.750175972761054,0.759410644274311,0.766281406252434,0.794030658244527,0.801376986357334,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 2",1970,0.791903026285918,0.79285208601071,0.795874928800552,0.804482225656878,0.812300276711595,0.817584209381946,0.827821358598,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 3",1970,0.805195409828121,0.807288512316103,0.80985738956047,0.81636648394675,0.821754657407324,0.827426270239589,0.835035748179348,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 4",1970,0.804123206709065,0.805427448381108,0.809063998860273,0.815652908520396,0.826070268269613,0.829824461131971,0.838908137445312,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 5",1970,0.833188290137423,0.834069700104239,0.837624622288165,0.841214018182138,0.851480154450899,0.904775503398027,0.909871564514666,25
"Diagnostic model","Diagnostic model","Regional depletion","All regions",1971,0.782106355500314,0.785247528791113,0.788477938926958,0.795969504579517,0.801717548320671,0.81860480177638,0.832955616597383,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 1",1971,0.720554015494959,0.725718784429018,0.733689371388548,0.744190786791684,0.751559407175768,0.777765360699256,0.786171143291148,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 2",1971,0.793324258356193,0.795141265958553,0.79835341666043,0.805738238057382,0.813931454934915,0.819519286754053,0.829478831638983,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 3",1971,0.813436972781313,0.814305913004101,0.817465763642331,0.822645211930926,0.829828632631203,0.833368335349532,0.841451125869181,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 4",1971,0.803311418631532,0.804184315425937,0.808658548278838,0.814687609714399,0.825223201907614,0.829252870526777,0.83857911172268,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 5",1971,0.830131403670004,0.831025401494546,0.834618487458021,0.838219943228642,0.848315891302436,0.887185951714789,0.892730363066042,25
"Diagnostic model","Diagnostic model","Regional depletion","All regions",1972,0.777474183686694,0.780789513661321,0.78388494185748,0.791351303616048,0.797028545590476,0.812997941430868,0.827489036733435,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 1",1972,0.708188917129581,0.713973242528166,0.721925433353258,0.732941442459869,0.740639010472967,0.767017147523699,0.776601362530027,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 2",1972,0.789458148804237,0.791632547362646,0.793625555078069,0.805757931844888,0.810665156174138,0.817008841341974,0.825822393971363,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 3",1972,0.800605701152135,0.801320612855017,0.80439847933614,0.809665878357892,0.820507690678215,0.826899696649632,0.835817867049162,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 4",1972,0.799101789200662,0.800627251672466,0.803987984917237,0.809861517813568,0.82079523413688,0.825296550329911,0.835200364820176,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 5",1972,0.837838040199714,0.840425221174892,0.842775279908313,0.845915149897399,0.854827463052093,0.878907736941554,0.884800030225669,25
"Diagnostic model","Diagnostic model","Regional depletion","All regions",1973,0.755433524198085,0.760206016977013,0.763422757691457,0.771382497053898,0.777127838803154,0.794750232804435,0.809756508377174,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 1",1973,0.671710765133363,0.678406009007823,0.687140641649171,0.699203044594719,0.707331254824513,0.733209211190838,0.745257588425019,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 2",1973,0.770342071053902,0.772869876658023,0.776414726336037,0.78849487785658,0.793268720328829,0.800437497668304,0.808188828155575,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 3",1973,0.781512275779788,0.783282035855534,0.786278918978575,0.792641813651243,0.802317608337905,0.812156850520007,0.821403498597356,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 4",1973,0.775105400039131,0.776872228177816,0.780689373714014,0.786001147446931,0.798090612176535,0.806650863117854,0.817142969782313,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 5",1973,0.825402233763437,0.82801734546469,0.83032658300057,0.833845164976432,0.842532299741602,0.870724425834457,0.877412961224951,25
"Diagnostic model","Diagnostic model","Regional depletion","All regions",1974,0.741653203596109,0.746844417929626,0.750687845778196,0.75905433583763,0.764788489963416,0.783151847656499,0.797976124443781,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 1",1974,0.663997228451455,0.670346788234269,0.678894339579288,0.690915578550641,0.698643326039387,0.725920128737087,0.738675884578133,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 2",1974,0.73556479294354,0.739851615077294,0.743908881244121,0.754168317737068,0.760260852418378,0.769869696552719,0.776417346951612,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 3",1974,0.777608439177923,0.778225080620441,0.78164806350389,0.787120239623449,0.797831204791354,0.807588985668801,0.816443145627588,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 4",1974,0.771273248462552,0.772550711454161,0.776344582003358,0.781014435769252,0.792239938279542,0.803170457932363,0.813124887286834,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 5",1974,0.807820468867141,0.81063641310842,0.813029807108839,0.816816540134149,0.825620245965735,0.848294933973031,0.856343023690266,25
"Diagnostic model","Diagnostic model","Regional depletion","All regions",1975,0.727341801701891,0.73247746477645,0.736715871516297,0.745598395364386,0.751616946603159,0.77111182387355,0.786197436920631,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 1",1975,0.643892163027578,0.650472214240091,0.659634020426188,0.672045155130111,0.680143744959438,0.7070122553097,0.72100589689836,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 2",1975,0.698950162683924,0.703908554407729,0.708697429608054,0.717655301261093,0.72585630032891,0.737222173333827,0.741975266815899,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 3",1975,0.760635762073139,0.761697874113159,0.764352431939856,0.770095720650451,0.781030332209918,0.792059209900039,0.801180364785843,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 4",1975,0.766117638574221,0.767564066789537,0.77017439518063,0.775679542203147,0.786019876479499,0.799763921136167,0.810167114264791,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 5",1975,0.817834434860157,0.82092458533412,0.822691238190642,0.827788858811797,0.834854061456818,0.878065227516956,0.88567735079883,25
"Diagnostic model","Diagnostic model","Regional depletion","All regions",1976,0.699559841853135,0.705661488908822,0.71040264286472,0.72020026006279,0.727222661343941,0.74772095148798,0.763432437972571,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 1",1976,0.602408684682183,0.610487704766611,0.621340927174505,0.634872945292366,0.645071350422926,0.668971779577215,0.685196399022258,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 2",1976,0.661253440656181,0.666601945699538,0.672016061135937,0.68134083844409,0.690340744180647,0.701368136226813,0.705294999175761,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 3",1976,0.751158827230129,0.753512176267537,0.756584936812381,0.761347924572706,0.769755563228518,0.77880890829561,0.788370681612118,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 4",1976,0.705397350673689,0.70877334065444,0.711770578447685,0.720999835853289,0.732412069535815,0.755261811722152,0.767666290745148,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 5",1976,0.816235123471013,0.818770174833552,0.821073990868904,0.826372042330275,0.832771863630238,0.891362006387613,0.897522615823166,25
"Diagnostic model","Diagnostic model","Regional depletion","All regions",1977,0.679354773259336,0.684879603090309,0.690062834605522,0.700402458274333,0.707673633193074,0.729153959844708,0.746272820671214,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 1",1977,0.607031936018397,0.611023775674361,0.61947921547627,0.632641711796406,0.641620114989446,0.670521480106742,0.688417928287346,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 2",1977,0.632900094096094,0.641133693441961,0.647665539155392,0.659044235999334,0.669440678455015,0.676734294853689,0.682164785340648,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 3",1977,0.724612556334516,0.726837647167379,0.730444913711498,0.735633835191357,0.743910705937354,0.754976093936306,0.765441363151998,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 4",1977,0.671873344594678,0.674321578601992,0.677783157731639,0.686791392469317,0.69959621088891,0.723448569796659,0.737026720443471,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 5",1977,0.798107168125925,0.801145081347598,0.803104188653153,0.808783923762171,0.816156411033647,0.886029766081947,0.891452147480664,25
"Diagnostic model","Diagnostic model","Regional depletion","All regions",1978,0.671209264985592,0.676051957606784,0.68162258146346,0.69215396726144,0.700021191402982,0.721223959311542,0.73883134020089,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 1",1978,0.606232723589272,0.608713739610799,0.616546690910902,0.629107575233483,0.637888591159619,0.66800566467582,0.685524380871674,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 2",1978,0.617908343497842,0.627417213991013,0.634715933254947,0.647651694139819,0.658728465138776,0.66271759358398,0.669518569353778,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 3",1978,0.709804159317317,0.712362582637116,0.716550641266136,0.721975736151691,0.730050420168067,0.739773816073857,0.750771404226591,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 4",1978,0.679340779602656,0.681026779398883,0.685232101827942,0.691823932617927,0.705417128693497,0.726036088473808,0.740135793004994,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 5",1978,0.785319866017877,0.788731318252565,0.790610593991204,0.796613787893717,0.804585900068446,0.888584202828662,0.894509658076472,25
"Diagnostic model","Diagnostic model","Regional depletion","All regions",1979,0.652917033345602,0.657550515032437,0.664746537157308,0.6763150360914,0.685662054925423,0.707037093269549,0.725188387605131,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 1",1979,0.587670538617809,0.591000804350424,0.600037223152801,0.613275994618489,0.624886926556106,0.651110715437681,0.669648700065393,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 2",1979,0.592055214261282,0.602279351574979,0.609799872154202,0.623473166790115,0.634684665592947,0.638250164727843,0.643597694876325,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 3",1979,0.696518664288271,0.699455934149927,0.704059725473358,0.709601845543324,0.718836072856508,0.728029984304914,0.73947206951658,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 4",1979,0.668745911248509,0.671340366358792,0.674911083341344,0.682878633578103,0.697455250428203,0.718899081239242,0.734215659463573,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 5",1979,0.768599280416187,0.772554279665768,0.775319231893947,0.780835515394226,0.790287583392707,0.884114900762757,0.889873295262185,25
"Diagnostic model","Diagnostic model","Regional depletion","All regions",1980,0.626277671680817,0.631787262077842,0.638338338338338,0.651218213695392,0.661942153914381,0.683728595687001,0.703803595639998,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 1",1980,0.57825421234808,0.582049264950131,0.591539149443561,0.605500400813961,0.618117609288886,0.642988564497321,0.662407724650934,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 2",1980,0.569932566839584,0.57940369833174,0.586748243937551,0.600787873831139,0.610555932861162,0.615454065809361,0.620281737983377,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 3",1980,0.66012726945757,0.662311847799405,0.666714420790235,0.673131027775526,0.686308588745168,0.700635274284018,0.713820719012681,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 4",1980,0.621530219045464,0.62332715685419,0.628198528009762,0.638155937964733,0.654780318626087,0.681926980312629,0.69964742928252,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 5",1980,0.746819296044247,0.751214432085364,0.753936702978987,0.759552217745097,0.770204447340555,0.867919697731019,0.873796041414734,25
"Diagnostic model","Diagnostic model","Regional depletion","All regions",1981,0.601713768222381,0.60768810364028,0.615367555020842,0.629170109405856,0.641016065040272,0.66155084484402,0.68314913930408,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 1",1981,0.553006900413536,0.558506307986266,0.569590343225946,0.584250456918202,0.599632369525012,0.620487130036772,0.641705637187794,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 2",1981,0.548782711149065,0.555721803805357,0.562345695088286,0.575336316438631,0.584591376327306,0.589799504898696,0.59425828039606,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 3",1981,0.635745666901715,0.637346332277571,0.641391667033822,0.650026019920367,0.664653236036917,0.678361329618028,0.692402081018032,25
"Diagnostic model","Diagnostic model","Regional depletion","Region 4",1981,0.612489624789502,0.613730889773018,0.619178555987895,0.629355962350849,0.647230297945406,0.675073735844912,0.692989256120965,25
