"year","region","quantity","value","scenario","model_label","run","seed","is_reference","is_base_fit_reference","display_label"
1995,"All regions","Regional recruitment deviation",-0.234270404909877,"Diagnostic model","Diagnostic model",5,5,FALSE,FALSE,"Seed 5"
1995,"All regions","Regional recruitment deviation",-0.227672879197439,"Diagnostic model","Diagnostic model",7,7,FALSE,FALSE,"Seed 7"
1995,"All regions","Regional recruitment deviation",-0.131748793758575,"Diagnostic model","Diagnostic model",8,8,FALSE,FALSE,"Seed 8"
1995,"All regions","Regional recruitment deviation",-0.301778969331946,"Diagnostic model","Diagnostic model",9,9,FALSE,FALSE,"Seed 9"
1995,"All regions","Regional recruitment deviation",-0.236252870083612,"Diagnostic model","Diagnostic model",10,10,FALSE,FALSE,"Seed 10"
1995,"All regions","Regional recruitment deviation",-0.252387450922925,"Diagnostic model","Diagnostic model",11,11,FALSE,FALSE,"Seed 11"
1995,"All regions","Regional recruitment deviation",-0.247835995852805,"Diagnostic model","Diagnostic model",12,12,FALSE,FALSE,"Seed 12"
1995,"All regions","Regional recruitment deviation",-0.220217349236486,"Diagnostic model","Diagnostic model",13,13,FALSE,FALSE,"Seed 13"
1995,"All regions","Regional recruitment deviation",-0.262107703802372,"Diagnostic model","Diagnostic model",14,14,FALSE,FALSE,"Seed 14"
1995,"All regions","Regional recruitment deviation",-0.252853343704075,"Diagnostic model","Diagnostic model",15,15,FALSE,FALSE,"Seed 15"
1995,"All regions","Regional recruitment deviation",-0.238833291957615,"Diagnostic model","Diagnostic model",16,16,FALSE,FALSE,"Seed 16"
1995,"All regions","Regional recruitment deviation",-0.284422699799485,"Diagnostic model","Diagnostic model",17,17,FALSE,FALSE,"Seed 17"
1995,"All regions","Regional recruitment deviation",-0.304805108161232,"Diagnostic model","Diagnostic model",18,18,FALSE,FALSE,"Seed 18"
1995,"All regions","Regional recruitment deviation",-0.225680136326428,"Diagnostic model","Diagnostic model",19,19,FALSE,FALSE,"Seed 19"
1995,"All regions","Regional recruitment deviation",-0.248337723183731,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1995,"All regions","Regional recruitment deviation",-0.260644377503682,"Diagnostic model","Diagnostic model",21,21,FALSE,FALSE,"Seed 21"
1995,"All regions","Regional recruitment deviation",-0.220183186113949,"Diagnostic model","Diagnostic model",22,22,FALSE,FALSE,"Seed 22"
1995,"All regions","Regional recruitment deviation",-0.257168483583363,"Diagnostic model","Diagnostic model",25,25,FALSE,FALSE,"Seed 25"
1995,"All regions","Regional recruitment deviation",-0.227258182303838,"Diagnostic model","Diagnostic model",26,26,FALSE,FALSE,"Seed 26"
1995,"All regions","Regional recruitment deviation",-0.240027416538726,"Diagnostic model","Diagnostic model",28,28,FALSE,FALSE,"Seed 28"
1995,"All regions","Regional recruitment deviation",-0.223220951913282,"Diagnostic model","Diagnostic model",29,29,FALSE,FALSE,"Seed 29"
1995,"All regions","Regional recruitment deviation",-0.2515794782826,"Diagnostic model","Diagnostic model",30,30,FALSE,FALSE,"Seed 30"
1995,"All regions","Regional recruitment deviation",-0.236515062867066,"Diagnostic model","Diagnostic model",NA,NA,TRUE,FALSE,"Diagnostic model (unjittered)"
1996,"All regions","Regional recruitment deviation",-0.154610745866653,"Diagnostic model","Diagnostic model",1,1,FALSE,FALSE,"Seed 1"
1996,"All regions","Regional recruitment deviation",-0.157790136557699,"Diagnostic model","Diagnostic model",2,2,FALSE,FALSE,"Seed 2"
1996,"All regions","Regional recruitment deviation",-0.118175068795683,"Diagnostic model","Diagnostic model",3,3,FALSE,FALSE,"Seed 3"
1996,"All regions","Regional recruitment deviation",-0.117454961452365,"Diagnostic model","Diagnostic model",5,5,FALSE,FALSE,"Seed 5"
1996,"All regions","Regional recruitment deviation",-0.139173861547837,"Diagnostic model","Diagnostic model",7,7,FALSE,FALSE,"Seed 7"
1996,"All regions","Regional recruitment deviation",-0.190469482239635,"Diagnostic model","Diagnostic model",8,8,FALSE,FALSE,"Seed 8"
1996,"All regions","Regional recruitment deviation",-0.232013023202286,"Diagnostic model","Diagnostic model",9,9,FALSE,FALSE,"Seed 9"
1996,"All regions","Regional recruitment deviation",-0.117203118907305,"Diagnostic model","Diagnostic model",10,10,FALSE,FALSE,"Seed 10"
1996,"All regions","Regional recruitment deviation",-0.140558606856631,"Diagnostic model","Diagnostic model",11,11,FALSE,FALSE,"Seed 11"
1996,"All regions","Regional recruitment deviation",-0.12977614293597,"Diagnostic model","Diagnostic model",12,12,FALSE,FALSE,"Seed 12"
1996,"All regions","Regional recruitment deviation",-0.150667074979312,"Diagnostic model","Diagnostic model",13,13,FALSE,FALSE,"Seed 13"
1996,"All regions","Regional recruitment deviation",-0.133553629505901,"Diagnostic model","Diagnostic model",14,14,FALSE,FALSE,"Seed 14"
1996,"All regions","Regional recruitment deviation",-0.110074799311796,"Diagnostic model","Diagnostic model",15,15,FALSE,FALSE,"Seed 15"
1996,"All regions","Regional recruitment deviation",-0.119686248960245,"Diagnostic model","Diagnostic model",16,16,FALSE,FALSE,"Seed 16"
1996,"All regions","Regional recruitment deviation",-0.112580592376785,"Diagnostic model","Diagnostic model",17,17,FALSE,FALSE,"Seed 17"
1996,"All regions","Regional recruitment deviation",-0.260318318541361,"Diagnostic model","Diagnostic model",18,18,FALSE,FALSE,"Seed 18"
1996,"All regions","Regional recruitment deviation",-0.157741184683027,"Diagnostic model","Diagnostic model",19,19,FALSE,FALSE,"Seed 19"
1996,"All regions","Regional recruitment deviation",-0.152377090892891,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1996,"All regions","Regional recruitment deviation",-0.118366099120082,"Diagnostic model","Diagnostic model",21,21,FALSE,FALSE,"Seed 21"
1996,"All regions","Regional recruitment deviation",-0.143251755395337,"Diagnostic model","Diagnostic model",22,22,FALSE,FALSE,"Seed 22"
1996,"All regions","Regional recruitment deviation",-0.105096246592548,"Diagnostic model","Diagnostic model",25,25,FALSE,FALSE,"Seed 25"
1996,"All regions","Regional recruitment deviation",-0.146531658545792,"Diagnostic model","Diagnostic model",26,26,FALSE,FALSE,"Seed 26"
1996,"All regions","Regional recruitment deviation",-0.117932934819851,"Diagnostic model","Diagnostic model",28,28,FALSE,FALSE,"Seed 28"
1996,"All regions","Regional recruitment deviation",-0.185837040806771,"Diagnostic model","Diagnostic model",29,29,FALSE,FALSE,"Seed 29"
1996,"All regions","Regional recruitment deviation",-0.103197705856779,"Diagnostic model","Diagnostic model",30,30,FALSE,FALSE,"Seed 30"
1996,"All regions","Regional recruitment deviation",-0.137344146755834,"Diagnostic model","Diagnostic model",NA,NA,TRUE,FALSE,"Diagnostic model (unjittered)"
1997,"All regions","Regional recruitment deviation",-0.251291500911794,"Diagnostic model","Diagnostic model",1,1,FALSE,FALSE,"Seed 1"
1997,"All regions","Regional recruitment deviation",-0.281617028545149,"Diagnostic model","Diagnostic model",2,2,FALSE,FALSE,"Seed 2"
1997,"All regions","Regional recruitment deviation",-0.272579821913086,"Diagnostic model","Diagnostic model",3,3,FALSE,FALSE,"Seed 3"
1997,"All regions","Regional recruitment deviation",-0.296646519837225,"Diagnostic model","Diagnostic model",5,5,FALSE,FALSE,"Seed 5"
1997,"All regions","Regional recruitment deviation",-0.273899978898777,"Diagnostic model","Diagnostic model",7,7,FALSE,FALSE,"Seed 7"
1997,"All regions","Regional recruitment deviation",-0.248943796969813,"Diagnostic model","Diagnostic model",8,8,FALSE,FALSE,"Seed 8"
1997,"All regions","Regional recruitment deviation",-0.275163963073255,"Diagnostic model","Diagnostic model",9,9,FALSE,FALSE,"Seed 9"
1997,"All regions","Regional recruitment deviation",-0.27047713678057,"Diagnostic model","Diagnostic model",10,10,FALSE,FALSE,"Seed 10"
1997,"All regions","Regional recruitment deviation",-0.26955499033415,"Diagnostic model","Diagnostic model",11,11,FALSE,FALSE,"Seed 11"
1997,"All regions","Regional recruitment deviation",-0.285918044242418,"Diagnostic model","Diagnostic model",12,12,FALSE,FALSE,"Seed 12"
1997,"All regions","Regional recruitment deviation",-0.270996898092966,"Diagnostic model","Diagnostic model",13,13,FALSE,FALSE,"Seed 13"
1997,"All regions","Regional recruitment deviation",-0.271520774015837,"Diagnostic model","Diagnostic model",14,14,FALSE,FALSE,"Seed 14"
1997,"All regions","Regional recruitment deviation",-0.217671221885807,"Diagnostic model","Diagnostic model",15,15,FALSE,FALSE,"Seed 15"
1997,"All regions","Regional recruitment deviation",-0.273455742893401,"Diagnostic model","Diagnostic model",16,16,FALSE,FALSE,"Seed 16"
1997,"All regions","Regional recruitment deviation",-0.290924645400708,"Diagnostic model","Diagnostic model",17,17,FALSE,FALSE,"Seed 17"
1997,"All regions","Regional recruitment deviation",-0.264035412619464,"Diagnostic model","Diagnostic model",18,18,FALSE,FALSE,"Seed 18"
1997,"All regions","Regional recruitment deviation",-0.281562570262771,"Diagnostic model","Diagnostic model",19,19,FALSE,FALSE,"Seed 19"
1997,"All regions","Regional recruitment deviation",-0.265686304762446,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1997,"All regions","Regional recruitment deviation",-0.284238821384806,"Diagnostic model","Diagnostic model",21,21,FALSE,FALSE,"Seed 21"
1997,"All regions","Regional recruitment deviation",-0.266779629736743,"Diagnostic model","Diagnostic model",22,22,FALSE,FALSE,"Seed 22"
1997,"All regions","Regional recruitment deviation",-0.240023472640835,"Diagnostic model","Diagnostic model",25,25,FALSE,FALSE,"Seed 25"
1997,"All regions","Regional recruitment deviation",-0.269155303290135,"Diagnostic model","Diagnostic model",26,26,FALSE,FALSE,"Seed 26"
1997,"All regions","Regional recruitment deviation",-0.275825337540675,"Diagnostic model","Diagnostic model",28,28,FALSE,FALSE,"Seed 28"
1997,"All regions","Regional recruitment deviation",-0.281129870435991,"Diagnostic model","Diagnostic model",29,29,FALSE,FALSE,"Seed 29"
1997,"All regions","Regional recruitment deviation",-0.242612270233086,"Diagnostic model","Diagnostic model",30,30,FALSE,FALSE,"Seed 30"
1997,"All regions","Regional recruitment deviation",-0.271769190562421,"Diagnostic model","Diagnostic model",NA,NA,TRUE,FALSE,"Diagnostic model (unjittered)"
1998,"All regions","Regional recruitment deviation",-0.202906847822977,"Diagnostic model","Diagnostic model",1,1,FALSE,FALSE,"Seed 1"
1998,"All regions","Regional recruitment deviation",-0.200864889650612,"Diagnostic model","Diagnostic model",2,2,FALSE,FALSE,"Seed 2"
1998,"All regions","Regional recruitment deviation",-0.225745432184366,"Diagnostic model","Diagnostic model",3,3,FALSE,FALSE,"Seed 3"
1998,"All regions","Regional recruitment deviation",-0.220596827816887,"Diagnostic model","Diagnostic model",5,5,FALSE,FALSE,"Seed 5"
1998,"All regions","Regional recruitment deviation",-0.195781255773638,"Diagnostic model","Diagnostic model",7,7,FALSE,FALSE,"Seed 7"
1998,"All regions","Regional recruitment deviation",-0.226405826167339,"Diagnostic model","Diagnostic model",8,8,FALSE,FALSE,"Seed 8"
1998,"All regions","Regional recruitment deviation",-0.216450327443107,"Diagnostic model","Diagnostic model",9,9,FALSE,FALSE,"Seed 9"
1998,"All regions","Regional recruitment deviation",-0.22981341604191,"Diagnostic model","Diagnostic model",10,10,FALSE,FALSE,"Seed 10"
1998,"All regions","Regional recruitment deviation",-0.218294310609031,"Diagnostic model","Diagnostic model",11,11,FALSE,FALSE,"Seed 11"
1998,"All regions","Regional recruitment deviation",-0.23217033386492,"Diagnostic model","Diagnostic model",12,12,FALSE,FALSE,"Seed 12"
1998,"All regions","Regional recruitment deviation",-0.190641276190809,"Diagnostic model","Diagnostic model",13,13,FALSE,FALSE,"Seed 13"
1998,"All regions","Regional recruitment deviation",-0.218290445055359,"Diagnostic model","Diagnostic model",14,14,FALSE,FALSE,"Seed 14"
1998,"All regions","Regional recruitment deviation",-0.115525972825767,"Diagnostic model","Diagnostic model",15,15,FALSE,FALSE,"Seed 15"
1998,"All regions","Regional recruitment deviation",-0.222987103029065,"Diagnostic model","Diagnostic model",16,16,FALSE,FALSE,"Seed 16"
1998,"All regions","Regional recruitment deviation",-0.220275973124459,"Diagnostic model","Diagnostic model",17,17,FALSE,FALSE,"Seed 17"
1998,"All regions","Regional recruitment deviation",-0.180037094573777,"Diagnostic model","Diagnostic model",18,18,FALSE,FALSE,"Seed 18"
1998,"All regions","Regional recruitment deviation",-0.200975867151685,"Diagnostic model","Diagnostic model",19,19,FALSE,FALSE,"Seed 19"
1998,"All regions","Regional recruitment deviation",-0.225645349786074,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1998,"All regions","Regional recruitment deviation",-0.222515068582403,"Diagnostic model","Diagnostic model",21,21,FALSE,FALSE,"Seed 21"
1998,"All regions","Regional recruitment deviation",-0.202347645345556,"Diagnostic model","Diagnostic model",22,22,FALSE,FALSE,"Seed 22"
1998,"All regions","Regional recruitment deviation",-0.116915149489291,"Diagnostic model","Diagnostic model",25,25,FALSE,FALSE,"Seed 25"
1998,"All regions","Regional recruitment deviation",-0.232021513436973,"Diagnostic model","Diagnostic model",26,26,FALSE,FALSE,"Seed 26"
1998,"All regions","Regional recruitment deviation",-0.221672136846025,"Diagnostic model","Diagnostic model",28,28,FALSE,FALSE,"Seed 28"
1998,"All regions","Regional recruitment deviation",-0.249256027801313,"Diagnostic model","Diagnostic model",29,29,FALSE,FALSE,"Seed 29"
1998,"All regions","Regional recruitment deviation",-0.10994644805885,"Diagnostic model","Diagnostic model",30,30,FALSE,FALSE,"Seed 30"
1998,"All regions","Regional recruitment deviation",-0.198874338490735,"Diagnostic model","Diagnostic model",NA,NA,TRUE,FALSE,"Diagnostic model (unjittered)"
1999,"All regions","Regional recruitment deviation",-0.117757081195654,"Diagnostic model","Diagnostic model",1,1,FALSE,FALSE,"Seed 1"
1999,"All regions","Regional recruitment deviation",-0.153119351752549,"Diagnostic model","Diagnostic model",2,2,FALSE,FALSE,"Seed 2"
1999,"All regions","Regional recruitment deviation",-0.143840468002117,"Diagnostic model","Diagnostic model",3,3,FALSE,FALSE,"Seed 3"
1999,"All regions","Regional recruitment deviation",-0.121977365184929,"Diagnostic model","Diagnostic model",5,5,FALSE,FALSE,"Seed 5"
1999,"All regions","Regional recruitment deviation",-0.139367476497144,"Diagnostic model","Diagnostic model",7,7,FALSE,FALSE,"Seed 7"
1999,"All regions","Regional recruitment deviation",-0.0630151836381634,"Diagnostic model","Diagnostic model",8,8,FALSE,FALSE,"Seed 8"
1999,"All regions","Regional recruitment deviation",-0.124658270298824,"Diagnostic model","Diagnostic model",9,9,FALSE,FALSE,"Seed 9"
1999,"All regions","Regional recruitment deviation",-0.1400511730652,"Diagnostic model","Diagnostic model",10,10,FALSE,FALSE,"Seed 10"
1999,"All regions","Regional recruitment deviation",-0.125789053030153,"Diagnostic model","Diagnostic model",11,11,FALSE,FALSE,"Seed 11"
1999,"All regions","Regional recruitment deviation",-0.100853291092776,"Diagnostic model","Diagnostic model",12,12,FALSE,FALSE,"Seed 12"
1999,"All regions","Regional recruitment deviation",-0.125281219205076,"Diagnostic model","Diagnostic model",13,13,FALSE,FALSE,"Seed 13"
1999,"All regions","Regional recruitment deviation",-0.134705180988205,"Diagnostic model","Diagnostic model",14,14,FALSE,FALSE,"Seed 14"
1999,"All regions","Regional recruitment deviation",-0.121938150316261,"Diagnostic model","Diagnostic model",15,15,FALSE,FALSE,"Seed 15"
1999,"All regions","Regional recruitment deviation",-0.137323317166758,"Diagnostic model","Diagnostic model",16,16,FALSE,FALSE,"Seed 16"
1999,"All regions","Regional recruitment deviation",-0.150093067961708,"Diagnostic model","Diagnostic model",17,17,FALSE,FALSE,"Seed 17"
1999,"All regions","Regional recruitment deviation",-0.151836455682002,"Diagnostic model","Diagnostic model",18,18,FALSE,FALSE,"Seed 18"
1999,"All regions","Regional recruitment deviation",-0.152723772673867,"Diagnostic model","Diagnostic model",19,19,FALSE,FALSE,"Seed 19"
1999,"All regions","Regional recruitment deviation",-0.103325130525407,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
1999,"All regions","Regional recruitment deviation",-0.153672494258876,"Diagnostic model","Diagnostic model",21,21,FALSE,FALSE,"Seed 21"
1999,"All regions","Regional recruitment deviation",-0.128093364718781,"Diagnostic model","Diagnostic model",22,22,FALSE,FALSE,"Seed 22"
1999,"All regions","Regional recruitment deviation",-0.119282023512716,"Diagnostic model","Diagnostic model",25,25,FALSE,FALSE,"Seed 25"
1999,"All regions","Regional recruitment deviation",-0.122345977629282,"Diagnostic model","Diagnostic model",26,26,FALSE,FALSE,"Seed 26"
1999,"All regions","Regional recruitment deviation",-0.14560078113088,"Diagnostic model","Diagnostic model",28,28,FALSE,FALSE,"Seed 28"
1999,"All regions","Regional recruitment deviation",-0.107990054877125,"Diagnostic model","Diagnostic model",29,29,FALSE,FALSE,"Seed 29"
1999,"All regions","Regional recruitment deviation",-0.1147077139627,"Diagnostic model","Diagnostic model",30,30,FALSE,FALSE,"Seed 30"
1999,"All regions","Regional recruitment deviation",-0.132655156208122,"Diagnostic model","Diagnostic model",NA,NA,TRUE,FALSE,"Diagnostic model (unjittered)"
2000,"All regions","Regional recruitment deviation",-0.308093431837051,"Diagnostic model","Diagnostic model",1,1,FALSE,FALSE,"Seed 1"
2000,"All regions","Regional recruitment deviation",-0.152114838398839,"Diagnostic model","Diagnostic model",2,2,FALSE,FALSE,"Seed 2"
2000,"All regions","Regional recruitment deviation",-0.303633757861233,"Diagnostic model","Diagnostic model",3,3,FALSE,FALSE,"Seed 3"
2000,"All regions","Regional recruitment deviation",-0.169551245883132,"Diagnostic model","Diagnostic model",5,5,FALSE,FALSE,"Seed 5"
2000,"All regions","Regional recruitment deviation",-0.300898689296596,"Diagnostic model","Diagnostic model",7,7,FALSE,FALSE,"Seed 7"
2000,"All regions","Regional recruitment deviation",-0.15774419387023,"Diagnostic model","Diagnostic model",8,8,FALSE,FALSE,"Seed 8"
2000,"All regions","Regional recruitment deviation",-0.42863775372439,"Diagnostic model","Diagnostic model",9,9,FALSE,FALSE,"Seed 9"
2000,"All regions","Regional recruitment deviation",-0.307622608729612,"Diagnostic model","Diagnostic model",10,10,FALSE,FALSE,"Seed 10"
2000,"All regions","Regional recruitment deviation",-0.213223718138286,"Diagnostic model","Diagnostic model",11,11,FALSE,FALSE,"Seed 11"
2000,"All regions","Regional recruitment deviation",-0.210735583522787,"Diagnostic model","Diagnostic model",12,12,FALSE,FALSE,"Seed 12"
2000,"All regions","Regional recruitment deviation",-0.306271841727588,"Diagnostic model","Diagnostic model",13,13,FALSE,FALSE,"Seed 13"
2000,"All regions","Regional recruitment deviation",-0.217281406668389,"Diagnostic model","Diagnostic model",14,14,FALSE,FALSE,"Seed 14"
2000,"All regions","Regional recruitment deviation",-0.189462974635486,"Diagnostic model","Diagnostic model",15,15,FALSE,FALSE,"Seed 15"
2000,"All regions","Regional recruitment deviation",-0.312258567925969,"Diagnostic model","Diagnostic model",16,16,FALSE,FALSE,"Seed 16"
2000,"All regions","Regional recruitment deviation",-0.198728562582321,"Diagnostic model","Diagnostic model",17,17,FALSE,FALSE,"Seed 17"
2000,"All regions","Regional recruitment deviation",-0.44637193664667,"Diagnostic model","Diagnostic model",18,18,FALSE,FALSE,"Seed 18"
2000,"All regions","Regional recruitment deviation",-0.152111130048315,"Diagnostic model","Diagnostic model",19,19,FALSE,FALSE,"Seed 19"
2000,"All regions","Regional recruitment deviation",-0.237653645034913,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
2000,"All regions","Regional recruitment deviation",-0.254716237196352,"Diagnostic model","Diagnostic model",21,21,FALSE,FALSE,"Seed 21"
2000,"All regions","Regional recruitment deviation",-0.31095525035439,"Diagnostic model","Diagnostic model",22,22,FALSE,FALSE,"Seed 22"
2000,"All regions","Regional recruitment deviation",-0.150909425423301,"Diagnostic model","Diagnostic model",25,25,FALSE,FALSE,"Seed 25"
2000,"All regions","Regional recruitment deviation",-0.226773968544605,"Diagnostic model","Diagnostic model",26,26,FALSE,FALSE,"Seed 26"
2000,"All regions","Regional recruitment deviation",-0.30650625500405,"Diagnostic model","Diagnostic model",28,28,FALSE,FALSE,"Seed 28"
2000,"All regions","Regional recruitment deviation",-0.156193082872149,"Diagnostic model","Diagnostic model",29,29,FALSE,FALSE,"Seed 29"
2000,"All regions","Regional recruitment deviation",-0.161541076384084,"Diagnostic model","Diagnostic model",30,30,FALSE,FALSE,"Seed 30"
2000,"All regions","Regional recruitment deviation",-0.30775290819838,"Diagnostic model","Diagnostic model",NA,NA,TRUE,FALSE,"Diagnostic model (unjittered)"
2001,"All regions","Regional recruitment deviation",-0.233221533191365,"Diagnostic model","Diagnostic model",1,1,FALSE,FALSE,"Seed 1"
2001,"All regions","Regional recruitment deviation",-0.146117842626724,"Diagnostic model","Diagnostic model",2,2,FALSE,FALSE,"Seed 2"
2001,"All regions","Regional recruitment deviation",-0.151905270993468,"Diagnostic model","Diagnostic model",3,3,FALSE,FALSE,"Seed 3"
2001,"All regions","Regional recruitment deviation",-0.18571330880851,"Diagnostic model","Diagnostic model",5,5,FALSE,FALSE,"Seed 5"
2001,"All regions","Regional recruitment deviation",-0.1923291913299,"Diagnostic model","Diagnostic model",7,7,FALSE,FALSE,"Seed 7"
2001,"All regions","Regional recruitment deviation",-0.198177854223579,"Diagnostic model","Diagnostic model",8,8,FALSE,FALSE,"Seed 8"
2001,"All regions","Regional recruitment deviation",-0.411877211009081,"Diagnostic model","Diagnostic model",9,9,FALSE,FALSE,"Seed 9"
2001,"All regions","Regional recruitment deviation",-0.151529372275491,"Diagnostic model","Diagnostic model",10,10,FALSE,FALSE,"Seed 10"
2001,"All regions","Regional recruitment deviation",-0.155683384727746,"Diagnostic model","Diagnostic model",11,11,FALSE,FALSE,"Seed 11"
2001,"All regions","Regional recruitment deviation",-0.186030391077501,"Diagnostic model","Diagnostic model",12,12,FALSE,FALSE,"Seed 12"
2001,"All regions","Regional recruitment deviation",-0.201631441240928,"Diagnostic model","Diagnostic model",13,13,FALSE,FALSE,"Seed 13"
2001,"All regions","Regional recruitment deviation",-0.153271789411759,"Diagnostic model","Diagnostic model",14,14,FALSE,FALSE,"Seed 14"
2001,"All regions","Regional recruitment deviation",-0.186287846041241,"Diagnostic model","Diagnostic model",15,15,FALSE,FALSE,"Seed 15"
2001,"All regions","Regional recruitment deviation",-0.160087141602158,"Diagnostic model","Diagnostic model",16,16,FALSE,FALSE,"Seed 16"
2001,"All regions","Regional recruitment deviation",-0.150118553378231,"Diagnostic model","Diagnostic model",17,17,FALSE,FALSE,"Seed 17"
2001,"All regions","Regional recruitment deviation",-0.409929989412967,"Diagnostic model","Diagnostic model",18,18,FALSE,FALSE,"Seed 18"
2001,"All regions","Regional recruitment deviation",-0.146066460722242,"Diagnostic model","Diagnostic model",19,19,FALSE,FALSE,"Seed 19"
2001,"All regions","Regional recruitment deviation",-0.174429401784368,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
2001,"All regions","Regional recruitment deviation",-0.133989080473898,"Diagnostic model","Diagnostic model",21,21,FALSE,FALSE,"Seed 21"
2001,"All regions","Regional recruitment deviation",-0.193539451560785,"Diagnostic model","Diagnostic model",22,22,FALSE,FALSE,"Seed 22"
2001,"All regions","Regional recruitment deviation",-0.222125780773398,"Diagnostic model","Diagnostic model",25,25,FALSE,FALSE,"Seed 25"
2001,"All regions","Regional recruitment deviation",-0.159543046623798,"Diagnostic model","Diagnostic model",26,26,FALSE,FALSE,"Seed 26"
2001,"All regions","Regional recruitment deviation",-0.154041088242557,"Diagnostic model","Diagnostic model",28,28,FALSE,FALSE,"Seed 28"
2001,"All regions","Regional recruitment deviation",-0.174953467016961,"Diagnostic model","Diagnostic model",29,29,FALSE,FALSE,"Seed 29"
2001,"All regions","Regional recruitment deviation",-0.226954265083008,"Diagnostic model","Diagnostic model",30,30,FALSE,FALSE,"Seed 30"
2001,"All regions","Regional recruitment deviation",-0.195846109008067,"Diagnostic model","Diagnostic model",NA,NA,TRUE,FALSE,"Diagnostic model (unjittered)"
2002,"All regions","Regional recruitment deviation",-0.365847436358686,"Diagnostic model","Diagnostic model",1,1,FALSE,FALSE,"Seed 1"
2002,"All regions","Regional recruitment deviation",-0.428538837803606,"Diagnostic model","Diagnostic model",2,2,FALSE,FALSE,"Seed 2"
2002,"All regions","Regional recruitment deviation",-0.337949541139207,"Diagnostic model","Diagnostic model",3,3,FALSE,FALSE,"Seed 3"
2002,"All regions","Regional recruitment deviation",-0.310818207911496,"Diagnostic model","Diagnostic model",5,5,FALSE,FALSE,"Seed 5"
2002,"All regions","Regional recruitment deviation",-0.346881326528265,"Diagnostic model","Diagnostic model",7,7,FALSE,FALSE,"Seed 7"
2002,"All regions","Regional recruitment deviation",-0.526058054953201,"Diagnostic model","Diagnostic model",8,8,FALSE,FALSE,"Seed 8"
2002,"All regions","Regional recruitment deviation",-0.326814726843076,"Diagnostic model","Diagnostic model",9,9,FALSE,FALSE,"Seed 9"
2002,"All regions","Regional recruitment deviation",-0.334870169292066,"Diagnostic model","Diagnostic model",10,10,FALSE,FALSE,"Seed 10"
2002,"All regions","Regional recruitment deviation",-0.33160461279791,"Diagnostic model","Diagnostic model",11,11,FALSE,FALSE,"Seed 11"
2002,"All regions","Regional recruitment deviation",-0.306391285819568,"Diagnostic model","Diagnostic model",12,12,FALSE,FALSE,"Seed 12"
2002,"All regions","Regional recruitment deviation",-0.345271516843359,"Diagnostic model","Diagnostic model",13,13,FALSE,FALSE,"Seed 13"
2002,"All regions","Regional recruitment deviation",-0.338135898797501,"Diagnostic model","Diagnostic model",14,14,FALSE,FALSE,"Seed 14"
2002,"All regions","Regional recruitment deviation",-0.324209738790013,"Diagnostic model","Diagnostic model",15,15,FALSE,FALSE,"Seed 15"
2002,"All regions","Regional recruitment deviation",-0.333177310675501,"Diagnostic model","Diagnostic model",16,16,FALSE,FALSE,"Seed 16"
2002,"All regions","Regional recruitment deviation",-0.333192966021604,"Diagnostic model","Diagnostic model",17,17,FALSE,FALSE,"Seed 17"
2002,"All regions","Regional recruitment deviation",-0.346144129580349,"Diagnostic model","Diagnostic model",18,18,FALSE,FALSE,"Seed 18"
2002,"All regions","Regional recruitment deviation",-0.428509839104935,"Diagnostic model","Diagnostic model",19,19,FALSE,FALSE,"Seed 19"
2002,"All regions","Regional recruitment deviation",-0.318532363845712,"Diagnostic model","Diagnostic model",20,20,FALSE,FALSE,"Seed 20"
2002,"All regions","Regional recruitment deviation",-0.337208218729747,"Diagnostic model","Diagnostic model",21,21,FALSE,FALSE,"Seed 21"
2002,"All regions","Regional recruitment deviation",-0.341352045869958,"Diagnostic model","Diagnostic model",22,22,FALSE,FALSE,"Seed 22"
2002,"All regions","Regional recruitment deviation",-0.337582900276514,"Diagnostic model","Diagnostic model",25,25,FALSE,FALSE,"Seed 25"
2002,"All regions","Regional recruitment deviation",-0.325619354663311,"Diagnostic model","Diagnostic model",26,26,FALSE,FALSE,"Seed 26"
2002,"All regions","Regional recruitment deviation",-0.339978496089707,"Diagnostic model","Diagnostic model",28,28,FALSE,FALSE,"Seed 28"
2002,"All regions","Regional recruitment deviation",-0.435975885560597,"Diagnostic model","Diagnostic model",29,29,FALSE,FALSE,"Seed 29"
2002,"All regions","Regional recruitment deviation",-0.33412294630652,"Diagnostic model","Diagnostic model",30,30,FALSE,FALSE,"Seed 30"
2002,"All regions","Regional recruitment deviation",-0.339201622518876,"Diagnostic model","Diagnostic model",NA,NA,TRUE,FALSE,"Diagnostic model (unjittered)"
2003,"All regions","Regional recruitment deviation",-0.215964694782598,"Diagnostic model","Diagnostic model",1,1,FALSE,FALSE,"Seed 1"
2003,"All regions","Regional recruitment deviation",-0.196389556855229,"Diagnostic model","Diagnostic model",2,2,FALSE,FALSE,"Seed 2"
